"Response ID","Set Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Card Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","שיטת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","סכום הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","אופן קבלת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Score:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  "
"467","4","3","pull","50","coupon","0"
"467","5","1","push","75","credit_cart","100"
"467","5","2","push","100","another_product","0"
"467","5","3","pull","25","bank_cheque","0"
"468","1","1","push","75","another_product","0"
"468","1","2","pull","100","coupon","0"
"468","1","3","pull","50","bank_cheque","100"
"468","2","1","push","100","refund_next_purchase","0"
"468","2","2","pull","50","credit_cart","100"
"468","2","3","pull","75","refund_next_purchase","0"
"468","3","1","push","50","credit_cart","100"
"468","3","2","pull","25","bank_cheque","0"
"468","3","3","push","25","coupon","0"
"468","4","1","pull","100","bank_cheque","100"
"468","4","2","pull","25","coupon","0"
"468","4","3","pull","100","another_product","0"
"468","5","1","push","50","refund_next_purchase","0"
"468","5","2","push","75","credit_cart","100"
"468","5","3","pull","75","another_product","0"
"469","1","1","push","75","another_product","0"
"469","1","2","push","100","coupon","0"
"469","1","3","push","25","bank_cheque","100"
"469","2","1","pull","100","refund_next_purchase","0"
"469","2","2","pull","75","credit_cart","100"
"469","2","3","push","25","coupon","0"
"469","3","1","push","50","credit_cart","100"
"469","3","2","pull","100","another_product","0"
"469","3","3","pull","75","refund_next_purchase","0"
"469","4","1","pull","50","another_product","0"
"469","4","2","push","50","refund_next_purchase","100"
"469","4","3","pull","25","bank_cheque","0"
"469","5","1","push","100","bank_cheque","0"
"469","5","2","push","75","credit_cart","100"
"469","5","3","pull","25","coupon","0"
"470","1","1","pull","75","bank_cheque","0"
"470","1","2","push","100","coupon","0"
"470","1","3","push","25","credit_cart","100"
"470","2","1","push","100","another_product","0"
"470","2","2","push","75","credit_cart","0"
"470","2","3","push","50","refund_next_purchase","100"
"470","3","1","pull","25","bank_cheque","100"
"470","3","2","push","75","refund_next_purchase","0"
"470","3","3","pull","50","coupon","0"
"470","4","1","pull","25","another_product","0"
"470","4","2","pull","100","bank_cheque","100"
"470","4","3","push","25","another_product","0"
"470","5","1","push","50","credit_cart","0"
"470","5","2","pull","100","coupon","100"
"470","5","3","pull","50","refund_next_purchase","0"
"471","1","1","pull","75","another_product","0"
"471","1","2","pull","100","credit_cart","100"
"471","1","3","push","25","bank_cheque","0"
"471","2","1","pull","50","refund_next_purchase","0"
"471","2","2","pull","25","bank_cheque","0"
"471","2","3","pull","50","coupon","100"
"471","3","1","pull","75","coupon","0"
"471","3","2","pull","50","another_product","0"
"471","3","3","push","100","credit_cart","100"
"471","4","1","push","25","refund_next_purchase","0"
"471","4","2","pull","75","credit_cart","100"
"471","4","3","push","50","coupon","0"
"471","5","1","pull","100","refund_next_purchase","0"
"471","5","2","push","100","bank_cheque","100"
"471","5","3","push","25","another_product","0"
"472","1","1","pull","75","another_product","0"
"472","1","2","pull","50","coupon","0"
"472","1","3","pull","100","bank_cheque","100"
"472","2","1","push","50","credit_cart","0"
"472","2","2","push","100","bank_cheque","100"
"472","2","3","pull","75","credit_cart","0"
"472","3","1","push","100","another_product","0"
"472","3","2","push","75","refund_next_purchase","0"
"472","3","3","pull","25","coupon","100"
"472","4","1","push","50","refund_next_purchase","0"
"472","4","2","push","75","coupon","100"
"472","4","3","pull","25","credit_cart","0"
"472","5","1","push","100","refund_next_purchase","100"
"472","5","2","push","50","another_product","0"
"472","5","3","pull","25","refund_next_purchase","0"
"473","1","1","push","100","bank_cheque","100"
"473","1","2","pull","25","coupon","0"
"473","1","3","pull","75","credit_cart","0"
"473","2","1","pull","50","another_product","0"
"473","2","2","pull","100","credit_cart","100"
"473","2","3","pull","25","refund_next_purchase","0"
"473","3","1","push","50","bank_cheque","100"
"473","3","2","pull","75","another_product","0"
"473","3","3","pull","100","refund_next_purchase","0"
"473","4","1","push","50","coupon","100"
"473","4","2","push","75","refund_next_purchase","0"
"473","4","3","push","25","coupon","0"
"473","5","1","pull","100","another_product","0"
"473","5","2","pull","25","credit_cart","100"
"473","5","3","push","75","another_product","0"
"474","1","1","pull","100","another_product","0"
"474","1","2","push","50","credit_cart","100"
"474","1","3","pull","25","refund_next_purchase","0"
"474","2","1","push","50","bank_cheque","100"
"474","2","2","push","25","coupon","0"
"474","2","3","pull","75","bank_cheque","0"
"474","3","1","push","75","refund_next_purchase","0"
"474","3","2","pull","50","coupon","0"
"474","3","3","push","75","credit_cart","100"
"474","4","1","pull","25","another_product","0"
"474","4","2","pull","50","bank_cheque","0"
"474","4","3","push","100","another_product","100"
"474","5","1","pull","75","coupon","100"
"474","5","2","pull","100","refund_next_purchase","0"
"474","5","3","push","25","credit_cart","0"
"475","1","1","push","100","another_product","100"
"475","1","2","pull","25","coupon","0"
"475","1","3","pull","50","credit_cart","0"
"475","2","1","pull","75","bank_cheque","0"
"475","2","2","push","50","refund_next_purchase","0"
"475","2","3","pull","100","bank_cheque","100"
"475","3","1","push","25","refund_next_purchase","0"
"475","3","2","pull","75","coupon","100"
"475","3","3","push","25","another_product","0"
"475","4","1","push","100","coupon","100"
"475","4","2","push","75","another_product","0"
"475","4","3","push","50","bank_cheque","0"
"475","5","1","pull","75","refund_next_purchase","0"
"475","5","2","pull","25","credit_cart","100"
"475","5","3","pull","50","refund_next_purchase","0"
"476","1","1","pull","75","bank_cheque","0"
"476","1","2","push","50","credit_cart","100"
"476","1","3","pull","25","refund_next_purchase","0"
"476","2","1","pull","100","another_product","100"
"476","2","2","push","25","refund_next_purchase","0"
"476","2","3","pull","50","coupon","0"
"476","3","1","pull","75","another_product","0"
"476","3","2","pull","100","coupon","100"
"476","3","3","push","75","bank_cheque","0"
"476","4","1","push","100","credit_cart","100"
"476","4","2","pull","25","bank_cheque","0"
"476","4","3","push","50","another_product","0"
"476","5","1","push","100","coupon","0"
"476","5","2","push","75","refund_next_purchase","100"
"476","5","3","pull","25","coupon","0"
"478","1","1","push","75","bank_cheque","100"
"478","1","2","pull","100","credit_cart","0"
"478","1","3","push","50","another_product","0"
"478","2","1","pull","25","coupon","0"
"478","2","2","push","50","refund_next_purchase","0"
"478","2","3","push","75","credit_cart","100"
"478","3","1","pull","100","another_product","0"
"478","3","2","pull","75","coupon","0"
"478","3","3","push","100","bank_cheque","100"
"478","4","1","push","25","refund_next_purchase","100"
"478","4","2","pull","25","credit_cart","0"
"478","4","3","pull","100","bank_cheque","0"
"478","5","1","push","75","coupon","100"
"478","5","2","pull","50","another_product","0"
"478","5","3","push","25","coupon","0"
"479","1","1","pull","75","another_product","0"
"479","1","2","pull","50","coupon","0"
"479","1","3","pull","25","credit_cart","100"
"479","2","1","push","50","bank_cheque","0"
"479","2","2","push","75","credit_cart","0"
"479","2","3","push","100","bank_cheque","100"
"479","3","1","push","25","another_product","0"
"479","3","2","push","100","refund_next_purchase","0"
"479","3","3","pull","25","coupon","100"
"479","4","1","push","75","refund_next_purchase","0"
"479","4","2","push","50","another_product","100"
"479","4","3","pull","100","refund_next_purchase","0"
"479","5","1","pull","75","coupon","0"
"479","5","2","push","25","bank_cheque","0"
"479","5","3","pull","100","coupon","100"
"480","1","1","pull","100","another_product","100"
"480","1","2","pull","25","coupon","0"
"480","1","3","pull","50","bank_cheque","0"
"480","2","1","pull","25","credit_cart","100"
"480","2","2","push","75","bank_cheque","0"
"480","2","3","push","50","credit_cart","0"
"480","3","1","push","75","another_product","100"
"480","3","2","push","50","refund_next_purchase","0"
"480","3","3","push","100","coupon","0"
"480","4","1","pull","75","bank_cheque","0"
"480","4","2","push","25","refund_next_purchase","100"
"480","4","3","pull","75","refund_next_purchase","0"
"480","5","1","pull","100","coupon","0"
"480","5","2","pull","50","credit_cart","100"
"480","5","3","push","25","another_product","0"
"481","1","1","pull","75","another_product","0"
"481","1","2","pull","50","coupon","100"
"481","1","3","pull","25","bank_cheque","0"
"481","2","1","push","50","credit_cart","0"
"481","2","2","pull","75","bank_cheque","0"
"481","2","3","push","100","credit_cart","100"
"481","3","1","pull","25","another_product","0"
"481","3","2","push","100","coupon","100"
"481","3","3","pull","25","refund_next_purchase","0"
"481","4","1","pull","50","refund_next_purchase","0"
"481","4","2","pull","100","another_product","100"
"481","4","3","push","75","refund_next_purchase","0"
"481","5","1","push","25","credit_cart","0"
"481","5","2","push","50","bank_cheque","0"
"481","5","3","pull","75","coupon","100"
"482","1","1","pull","75","another_product","0"
"482","1","2","push","50","credit_cart","100"
"482","1","3","pull","25","refund_next_purchase","0"
"482","2","1","pull","50","coupon","0"
"482","2","2","push","75","refund_next_purchase","100"
"482","2","3","pull","100","bank_cheque","0"
"482","3","1","push","25","another_product","100"
"482","3","2","pull","100","coupon","0"
"482","3","3","pull","75","credit_cart","0"
"482","4","1","push","100","bank_cheque","100"
"482","4","2","push","25","credit_cart","0"
"482","4","3","push","50","bank_cheque","0"
"482","5","1","pull","50","another_product","0"
"482","5","2","push","100","refund_next_purchase","100"
"482","5","3","pull","25","another_product","0"
"483","1","1","pull","75","another_product","0"
"483","1","2","push","50","credit_cart","100"
"483","1","3","push","25","refund_next_purchase","0"
"483","2","1","push","50","bank_cheque","0"
"483","2","2","push","75","coupon","100"
"483","2","3","pull","25","bank_cheque","0"
"483","3","1","push","100","coupon","100"
"483","3","2","pull","25","credit_cart","0"
"483","3","3","push","100","refund_next_purchase","0"
"483","4","1","pull","75","credit_cart","100"
"483","4","2","push","100","another_product","0"
"483","4","3","push","50","another_product","0"
"483","5","1","push","50","refund_next_purchase","0"
"483","5","2","push","25","bank_cheque","0"
"483","5","3","pull","75","coupon","100"
"484","1","1","pull","75","another_product","0"
"484","1","2","push","100","coupon","100"
"484","1","3","pull","25","bank_cheque","0"
"484","2","1","pull","50","credit_cart","0"
"484","2","2","pull","75","refund_next_purchase","100"
"484","2","3","pull","25","credit_cart","0"
"484","3","1","pull","100","refund_next_purchase","0"
"484","3","2","push","50","coupon","0"
"484","3","3","push","100","bank_cheque","100"
"484","4","1","push","25","another_product","0"
"484","4","2","pull","50","refund_next_purchase","0"
"484","4","3","push","75","coupon","100"
"484","5","1","pull","100","bank_cheque","0"
"484","5","2","pull","25","another_product","0"
"484","5","3","push","75","credit_cart","100"
"485","1","1","pull","75","bank_cheque","0"
"485","1","2","push","50","credit_cart","100"
"485","1","3","push","25","another_product","0"
"485","2","1","pull","100","refund_next_purchase","100"
"485","2","2","push","75","another_product","0"
"485","2","3","push","50","refund_next_purchase","0"
"485","3","1","pull","100","bank_cheque","100"
"485","3","2","pull","50","coupon","0"
"485","3","3","push","75","coupon","0"
"485","4","1","pull","25","another_product","0"
"485","4","2","push","25","credit_cart","0"
"485","4","3","pull","100","credit_cart","100"
"485","5","1","push","25","refund_next_purchase","0"
"485","5","2","push","100","bank_cheque","100"
"485","5","3","push","75","refund_next_purchase","0"
"486","1","1","push","100","another_product","0"
"486","1","2","pull","50","coupon","0"
"486","1","3","push","25","bank_cheque","100"
"486","2","1","pull","75","credit_cart","0"
"486","2","2","push","100","bank_cheque","100"
"486","2","3","pull","75","refund_next_purchase","0"
"486","3","1","pull","50","refund_next_purchase","0"
"486","3","2","pull","75","another_product","0"
"486","3","3","push","25","coupon","100"
"486","4","1","pull","100","another_product","0"
"486","4","2","pull","50","credit_cart","0"
"486","4","3","pull","100","credit_cart","100"
"486","5","1","pull","25","bank_cheque","100"
"486","5","2","pull","75","coupon","0"
"486","5","3","pull","25","refund_next_purchase","0"
"488","1","1","push","100","another_product","100"
"488","1","2","push","25","credit_cart","0"
"488","1","3","pull","50","refund_next_purchase","0"
"488","2","1","push","25","coupon","0"
"488","2","2","pull","75","refund_next_purchase","0"
"488","2","3","pull","50","coupon","100"
"488","3","1","pull","75","another_product","0"
"488","3","2","pull","50","bank_cheque","100"
"488","3","3","push","25","bank_cheque","0"
"488","4","1","pull","100","credit_cart","0"
"488","4","2","pull","75","credit_cart","0"
"488","4","3","push","100","bank_cheque","100"
"488","5","1","pull","25","refund_next_purchase","0"
"488","5","2","push","75","coupon","100"
"488","5","3","pull","100","another_product","0"
"489","1","1","push","75","another_product","0"
"489","1","2","pull","100","coupon","100"
"489","1","3","pull","50","bank_cheque","0"
"489","2","1","pull","25","credit_cart","0"
"489","2","2","push","75","refund_next_purchase","100"
"489","2","3","pull","25","coupon","0"
"489","3","1","push","100","refund_next_purchase","0"
"489","3","2","push","50","another_product","100"
"489","3","3","pull","100","credit_cart","0"
"489","4","1","pull","25","another_product","0"
"489","4","2","pull","75","credit_cart","100"
"489","4","3","pull","25","bank_cheque","0"
"489","5","1","pull","75","refund_next_purchase","0"
"489","5","2","pull","100","bank_cheque","100"
"489","5","3","push","75","coupon","0"
"490","1","1","push","100","bank_cheque","100"
"490","1","2","push","25","coupon","0"
"490","1","3","pull","75","another_product","0"
"490","2","1","pull","50","refund_next_purchase","0"
"490","2","2","push","100","credit_cart","100"
"490","2","3","pull","25","refund_next_purchase","0"
"490","3","1","push","50","credit_cart","100"
"490","3","2","push","25","bank_cheque","0"
"490","3","3","push","100","another_product","0"
"490","4","1","push","50","coupon","100"
"490","4","2","pull","75","credit_cart","0"
"490","4","3","push","75","bank_cheque","0"
"490","5","1","push","75","coupon","100"
"490","5","2","push","25","another_product","0"
"490","5","3","push","50","another_product","0"
"491","1","1","pull","100","bank_cheque","0"
"491","1","2","pull","50","credit_cart","100"
"491","1","3","push","25","another_product","0"
"491","2","1","pull","75","coupon","100"
"491","2","2","push","100","refund_next_purchase","0"
"491","2","3","pull","50","refund_next_purchase","0"
"491","3","1","push","25","coupon","0"
"491","3","2","pull","50","another_product","0"
"491","3","3","push","25","bank_cheque","100"
"491","4","1","pull","75","credit_cart","100"
"491","4","2","push","75","bank_cheque","0"
"491","4","3","push","50","credit_cart","0"
"491","5","1","pull","25","coupon","100"
"491","5","2","pull","75","refund_next_purchase","0"
"491","5","3","pull","100","refund_next_purchase","0"
"492","1","1","pull","100","bank_cheque","100"
"492","1","2","pull","50","coupon","0"
"492","1","3","push","25","credit_cart","0"
"492","2","1","pull","50","another_product","0"
"492","2","2","push","75","credit_cart","0"
"492","2","3","push","100","refund_next_purchase","100"
"492","3","1","pull","25","refund_next_purchase","0"
"492","3","2","pull","75","another_product","100"
"492","3","3","push","25","bank_cheque","0"
"492","4","1","pull","100","another_product","0"
"492","4","2","pull","75","bank_cheque","0"
"492","4","3","push","100","credit_cart","100"
"492","5","1","pull","50","refund_next_purchase","0"
"492","5","2","pull","25","coupon","0"
"492","5","3","push","50","coupon","100"
"493","1","1","push","100","another_product","100"
"493","1","2","pull","50","coupon","0"
"493","1","3","pull","75","bank_cheque","0"
"493","2","1","push","25","credit_cart","0"
"493","2","2","push","75","refund_next_purchase","100"
