"Response ID","Time Started","Date Submitted","Status","age","q1_hear_term_class_action","q2_what_is_a_class_action","אחר, פרט::q2_what_is_a_class_action","q4_class_action_past","כן, אנא פרט/י איזו תביעה הכי זכורה לך::q4_class_action_past","q5_class_action_defend_public","q6_receive_benefit","q7_receive_amount","q8_receive_how","q9_support_increased_fee","q10_why_support_increased_fee","q11_not_support_not_opposed_why","q12_opposed_why","q13_considering_filing","תקשורת:q14_filing_field","צרכנות:q14_filing_field","בנקאות:q14_filing_field","ביטוח:q14_filing_field","ניירות ערך:q14_filing_field","דיני עבודה:q14_filing_field","זיהום ופגיעה בסביבה:q14_filing_field","ספאם:q14_filing_field","אפליה על רקע גזע ודת:q14_filing_field","נגישות:q14_filing_field","תביעה נגד רשויות:q14_filing_field","אחר, פרט::q14_filing_field","אחר, פרט::q14_filing_field","q15_fee_prevent_filing","q16_quantify_compensation","אחר, פרט::q16_quantify_compensation","gender","edu","family_status","employment","income","rel","אחר, פרט::rel","rel_deg","אחר, פרט::rel_deg","city"
"482","2019-01-17 04:04:27","17/01/2019 11:10:41 am","Complete","38","1","advance_public_rights","","1","תנובה","5","1","10","cash","1","","","לעלות אגרה מ0 ל16000 לא משרת את הציבור","0","","","","","","","","","","","","","","-99","4","","male","4","married","hired","3","Jew","","Secular","","לוד"
"483","2019-01-17 03:36:33","17/01/2019 11:07:26 am","Complete","45","1","public_suit_individual_loss","","0","","4","0","","","1","","","כי זה יקשה על אנשים לדרוש את המגיע להם בעקבות התנהלות חברות","0","","","","","","","","","","","","","","1","4","","male","3","divorced_separated","hired","1","Jew","","Secular","","אשקלון"
"484","2019-01-17 04:09:17","17/01/2019 11:16:34 am","Complete","41","1","public_suit_individual_loss","","1","חברות סללואר","5","1","30","cash","1","","","זה ימנע מאנשים להגיש תביעות, הסכום מאוד גבוה. האינטרס של השרה להגן על החברות החזקות ולהחליש את האזרחים הפשוטים","0","","","","","","","","","","","","","","1","3","","male","3","single","hired","1","Jew","","Secular","","תל אביב"
"485","2019-01-17 04:11:22","17/01/2019 11:17:53 am","Complete","62","1","public_suit_individual_loss","","1","פלאפון חיוב אסור","5","1","179","benefit_discount","1","","","אין להדיר אותי מתובענה בשל מצבי הכלכלי ולהותיר את התובענות רק בידי מי שהפרוטה (או העשרות אלפי ש""ח) מצויה בידו","0","","","","","","","","","","","","","","1","99","","male","3","married","self_employed","3","Jew","","Secular","","רמת גן"
"486","2019-01-17 04:12:36","17/01/2019 11:15:59 am","Complete","22","1","advance_public_rights","","0","","4","0","","","3","","","","0","","","","","","","","","","","","","","-99","4","","male","2","single","student","4","Jew","","Religious","","ירושלים"
"487","2019-01-17 04:40:24","17/01/2019 11:41:40 am","Partial","21","0","","","0","","4","0","","","4","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"488","2019-01-17 04:43:36","17/01/2019 11:46:55 am","Complete","19","1","dont_know","","0","","5","-99","","","-99","","","","0","","","","","","","","","","","","","","1","5","","male","3","single","unemployed","2","Jew","","Religious","","צפת"
"489","2019-01-17 05:12:49","17/01/2019 12:20:46 pm","Complete","66","1","public_suit_individual_loss","","0","","4","-99","","","4","כי זה נותן עומס על בתי המשפט לשווא  ","","","0","","","","","","","","","","","","","","-99","4","","male","2","married","hired","2","Jew","","Ultra-orthodox","","אשקלון"
"490","2019-01-17 05:26:03","17/01/2019 12:28:38 pm","Complete","62","1","public_suit_individual_loss","","1","מונופול בזק","5","1","40","benefit_discount","5","לא כל פלוצ שווה ייצוגית ","","","0","","","","","","","","","","","","","","0","5","","male","4","divorced_separated","hired","2","Jew","","Secular","","חדרה"
"491","2019-01-17 05:32:34","17/01/2019 12:34:34 pm","Complete","22","1","state_neglect","","1","לכלוך וזיהום","4","1","5000","cheque","4","","","","0","","","","","","","","","","","","","","1","3","","male","3","single","hired","3","Jew","","Religious","","טבריה"
"492","2019-01-17 06:24:43","17/01/2019 1:29:54 pm","Complete","58","1","public_suit_individual_loss","","1","סלקום, פרטנר","4","1","10","benefit_discount","1","","","פוגעת בזכויות הציבור לפעול במקרה עוולות שנעשו לו על ידי גופים גדולים ","0","","","","","","","","","","","","","","-99","3","","male","5","married","self_employed","4","Jew","","Secular","","יהוד"
"493","2019-01-17 06:28:16","17/01/2019 1:29:49 pm","Complete","21","1","public_suit_individual_loss","","0","","3","0","","","1","","","","0","","","","","","","","","","","","","","-99","3","","male","3","single","hired","3","Jew","","Secular","","אשדוד"
"494","2019-01-17 06:38:59","17/01/2019 1:49:03 pm","Complete","56","0","","","0","","5","0","","","5","כי זה יעזור לאנשים פשוטים","","","0","","","","","","","","","","","","","","1","5","","female","5","married","hired","3","Jew","","Secular","","נצרת עילית"
"495","2019-01-17 06:45:27","17/01/2019 2:13:28 pm","Complete","21","0","","","0","","4","0","","","3","","מצד אחד היא צודקת, מצד שני לא בטוח שזאת הדרך למנוע זאת","","0","","","","","","","","","","","","","","-99","99","","male","3","single","soldier","1","Jew","","Religious","","דימונה"
"496","2019-01-17 06:49:28","17/01/2019 1:53:24 pm","Complete","22","1","lawyer_get_rich","","0","","3","-99","","","1","","","כי זה ימנע מאנשים להגיש תביעה גם במקרה אמיתי","0","","","","","","","","","","","","","","-99","99","","male","1","single","student","3","Jew","","Ultra-orthodox","","פתח תקוה"
"497","2019-01-17 06:53:29","17/01/2019 1:58:30 pm","Complete","57","1","public_suit_individual_loss","","1","סלקום","5","0","","","1","","","למה לייקר?","0","","","","","","","","","","","","","","-99","5","","male","5","married","hired","3","Jew","","Secular","","קריית אונו"
"498","2019-01-17 07:24:23","17/01/2019 2:28:11 pm","Complete","18","0","","","0","","1","-99","","","-99","","","","0","","","","","","","","","","","","","","-99","1","","male","2","widowed","unemployed","1","Jew","","Secular","","פתח תקווה"
"499","2019-01-17 07:57:08","17/01/2019 3:05:15 pm","Complete","64","1","public_suit_individual_loss","","1","תביעת סלקום","5","1","70","benefit_discount","4","יש צורך להגן על חברות מוטרדות, תביעה ייצוגית מוצדקת זוכה, מכסה את סכום האגרה","","","0","","","","","","","","","","","","","","0","6","תלוי איזה כיס יש למפעל , לא הייתי רוצה להביאו לפשיטת רגל, אלה אם הוא מבוטח.","male","4","married","hired","3","Jew","","Secular","","פתח תקווה"
"500","2019-01-17 08:11:00","17/01/2019 3:18:45 pm","Complete","63","1","public_suit_individual_loss","","0","","4","1","50","cash","2","","","jיחסום רבים מלהגיש תביעה","0","","","","","","","","","","","","","","1","4","","male","4","married","pension","4","Jew","","Secular","","ירושלים"
"501","2019-01-17 08:12:45","17/01/2019 3:22:40 pm","Complete","20","1","public_suit_individual_loss","","0","","5","0","","","1","","","מרתיע אנשים להגיש תביעה. מלבד זאת החברות הנתבעות מביאות סוללה של עורכי דין והסיכוי לזכות בתביעה יורד. ולא שווה להשקיע סכום כה משמעותי.","0","","","","","","","","","","","","","","1","5","","male","2","single","unemployed","2","Jew","","Secular","","ירושלים"
"503","2019-01-17 09:18:00","17/01/2019 4:20:24 pm","Partial","22","1","state_neglect","","0","","3","0","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"504","2019-01-17 09:27:49","17/01/2019 4:36:32 pm","Complete","59","1","public_suit_individual_loss","","1","קלאב הוטל","4","1","5","coupon","4","צריך כלי שיפחית את העומסים בבתי המשפט. מי שחושב שיש לו עילה חזקה לתביעה יצוגית שישלם את האגרה ","","","0","","","","","","","","","","","","","","0","2","","male","3","married","hired","2","Jew","","Traditional","","שוהם"
"505","2019-01-17 10:00:21","17/01/2019 5:06:45 pm","Partial","18","0","","","0","","4","0","","","3","","","","0","","","","","","","","","","","","","","-99","99","","","","","","","","","","",""
"508","2019-01-17 10:31:24","17/01/2019 5:34:02 pm","Complete","21","1","public_suit_individual_loss","","0","","5","-99","","","5","כדי לפגוע בפושעים","","","0","","","","","","","","","","","","","","1","99","","male","2","single","hired","1","Jew","","Secular","","קרית ביאליק"
"509","2019-01-17 10:49:11","17/01/2019 5:54:15 pm","Complete","20","1","public_suit_individual_loss","","0","","3","0","","","1","","","מונע מאנשים מעוטי יכולת להגן על זכויותיהם","0","","","","","","","","","","","","","","1","3","","male","4","single","student","1","Jew","","Ultra-orthodox","","אשדוד"
"510","2019-01-17 12:13:12","17/01/2019 7:18:38 pm","Complete","22","1","public_suit_individual_loss","","0","","3","-99","","","4","כי אנשים תובעים היום על שטויות כי יש להם סיכוי להרוויח מהסיפור, ובגלל זה תובעים על כל שטות","","","0","","","","","","","","","","","","","","1","99","","male","2","single","hired","3","Jew","","Traditional","","מזכרת בתיה"
"511","2019-01-17 12:30:51","17/01/2019 7:35:53 pm","Complete","19","0","","","0","","4","0","","","2","","","בגלל שזה סכום גבוה, ויש אנשים שאין להם מאיפה לשלם אותו, ולכן הם לא יגישו תביעה, למרות שיש להם סיבה להגיש אותה.","0","","","","","","","","","","","","","","-99","99","","male","2","single","soldier","3","Jew","","Religious","","ירושלים"
"512","2019-01-17 12:42:53","17/01/2019 9:45:23 pm","Complete","19","1","dont_know","","0","","4","0","","","3","","לא תומך ולא מתנגד כי לא תומך כי יש כאלה שבאמת מגיע להם תביעה ויש כאלו שלא מגיע להם אז לכן צריך לחשוב על שני הצדדים","","0","","","","","","","","","","","","","","1","99","","male","3","single","soldier","2","Jew","","Secular","","דימונה"
"513","2019-01-17 12:47:41","17/01/2019 7:54:02 pm","Complete","18","1","advance_public_rights","","1","נגד זוגלובק על התעללות בבע\""ח","4","-99","","","2","","","מבחינה רעיונית, אין למסות את הדרישה למדק","0","","","","","","","","","","","","","","-99","6","פיצוי בדמות מימון פרויקט לרווחת תושבי הערים","male","2","single","soldier","2","Jew","","Secular","","מושב מסלול"
"514","2019-01-17 14:41:08","17/01/2019 9:48:49 pm","Complete","68","1","public_suit_individual_loss","","0","","4","-99","","","1","","","סתימת פיות בחסות החוק.","0","","","","","","","","","","","","","","1","6","תלוי זמן, עוצמה ותחלואה","male","3","married","hired","3","Other","ישראלי חופשי אתאיסט","Secular","","לוד"
"516","2019-01-18 03:38:58","18/01/2019 10:42:01 am","Complete","20","1","state_neglect","","0","","4","0","","","3","","מצד אחד זה חשוב למנוע תביעות סרק כי זה סתם בזבוז זמן ומשאבים מצד שני זה מאוד יקר 8000 אגרת הגשה","","0","","","","","","","","","","","","","","-99","5","","male","2","single","soldier","2","Jew","","Secular","","אשדוד"
"517","2019-01-20 04:22:57","20/01/2019 11:31:21 am","Complete","59","1","public_suit_individual_loss","","1","נגד בזק בינלאומי","4","1","30 שקל","cash","1","","","הדבר חוסם הגשת תביעות","0","","","","","","","","","","","","","","1","5","","male","4","divorced_separated","self_employed","3","Jew","","Secular","","קרית מוצקין"
"518","2019-01-20 08:07:53","20/01/2019 3:15:00 pm","Complete","37","1","public_suit_individual_loss","","0","","5","1","הטבה כלשהי","benefit_discount","1","","","חושב שלא צריך לקבוע אגרה בסכום כזה גדול. בדרך כלל מי שתבוע זה האוכלוסיה החלשה שעליה עושים מניפולציות למיניהן. אף אחד לא יסכים לשלם סכום כזה בשביל לתבוע. אפילו אם זה יגיע מהעורך גין עצמו.","0","","","","","","","","","","","","","","1","5","","male","5","married","hired","4","Jew","","Secular","","פרדס חנה-כרכור"
"519","2019-01-20 08:33:34","20/01/2019 3:38:06 pm","Complete","59","1","public_suit_individual_loss","","1","היום הוזכר בחדשות נגד קוקה קולה","5","1","בימים אלה משופרסל על כל קנייה מעל 25שח מקבלים זיכוי 4 שח","cash","5","נראה ראוי להתמודדות בבית המשפט על עניינים מסוג זה","","","0","","","","","","","","","","","","","","1","5","","male","3","married","hired","1","Jew","","Traditional","","חיפה"
